player_id,player_name,team_abbreviation,team_short_name,team_name,position,minutes_played,goals_added_raw_dribbling,goals_added_raw_fouling,goals_added_raw_interrupting,goals_added_raw_passing,goals_added_raw_receiving,goals_added_raw_shooting,goals_added_above_avg_dribbling,goals_added_above_avg_fouling,goals_added_above_avg_interrupting,goals_added_above_avg_passing,goals_added_above_avg_receiving,goals_added_above_avg_shooting,season_name,base_salary,guaranteed_compensation,mlspa_release,birth_date,nationality,height_ft,height_in,weight_lb
KXMe8gorQ6,Javier Casas,CHI,Chicago,Chicago Fire FC,DM,74,-0.0098,0.0000,0.0364,0.0447,0.0120,0.0096,-0.0179,-0.0017,-0.0109,0.0165,-0.0302,-0.0141,2023,85444,87344,2023-09-15,2003-05-14,USA,5,4,143
KXMe8gzPQ6,Luquinhas,NYRB,New York,New York Red Bulls,W,2490,1.1251,0.8140,1.3507,0.8712,1.6901,1.0915,0.7265,0.5806,0.1423,0.6993,-0.9037,-0.1637,2023,1155000,1206042,2023-09-15,1996-09-28,Brazil,5,7,132
KXMe8jYxQ6,Serge Ngoma,NYRB,New York,New York Red Bulls,ST,25,-0.0682,0.0000,0.0000,-0.0033,0.0387,0.0000,-0.0668,-0.0012,-0.0121,-0.0037,0.0095,-0.0108,2023,67360,87312,2023-09-15,2005-07-09,USA,NA,NA,NA
KXMe8WD1Q6,Facundo Farías,MIA,Miami,Inter Miami CF,W,923,0.0076,0.0457,0.3144,-0.3717,0.7902,0.5244,-0.0267,-0.0513,-0.0948,-0.3087,-0.4792,-0.0061,2023,500000,525000,2023-09-15,2002-08-28,Argentina,NA,NA,NA
KXMe8YjPQ6,Edwin Mosquera,ATL,Atlanta,Atlanta United FC,W,606,0.4162,0.0398,0.2331,0.0210,0.4681,0.2999,0.3222,-0.0149,-0.0570,0.0121,-0.1814,-0.0048,2023,375000,412000,2023-09-15,2001-06-27,Colombia,5,7,128
KXMeAPkM64,Dax McCarty,NSH,Nashville,Nashville SC,DM,2123,0.0754,-0.1909,2.1188,0.4788,0.3853,0.1843,-0.1407,-0.1334,0.5555,-0.3916,-0.3472,-0.2733,2023,275000,302500,2023-09-15,1987-04-30,USA,5,9,152
KXMeggl2q6,Duncan McGuire,ORL,Orlando City,Orlando City SC,ST,1781,-0.6979,0.0495,0.6357,-0.7913,4.1245,1.3276,-0.3644,-0.2005,0.0391,-0.1239,0.3813,0.0017,2023,67360,77360,2023-09-15,2001-02-05,USA,NA,NA,NA
KXMeke41q6,Robert Taylor,MIA,Miami,Inter Miami CF,W,1626,-0.8874,-0.0801,0.9224,0.1980,1.4736,0.3514,-1.0659,-0.1514,0.0470,-0.0781,0.1608,-0.2678,2023,276000,302900,2023-09-15,1994-10-21,Finland,6,0,172
KXMekg02q6,Xavier Arreaga,SEA,Seattle,Seattle Sounders FC,CB,434,0.0902,-0.0067,0.0801,0.2973,0.2190,0.1694,0.0463,-0.0108,-0.1896,0.1386,-0.0533,0.0294,2023,750000,750000,2023-09-15,1994-09-28,Ecuador,6,0,165
KXMekNYBq6,Tomas Ostrak,STL,St. Louis,St. Louis City SC,W,1337,0.1463,-0.0530,0.6523,-0.0876,1.0364,0.7659,0.0366,-0.1613,-0.0168,-0.2238,-0.4108,0.1118,2023,700000,801000,2023-09-15,2000-02-05,Czech Republic,5,9,165
KXMekOprq6,Sebastián Driussi,ATX,Austin,Austin FC,AM,2549,-0.0625,0.3025,1.3373,0.6625,3.6334,1.9737,-0.1799,0.0222,0.2029,0.4211,0.3791,0.5441,2023,3800000,6022500,2023-09-15,1996-02-09,Argentina,5,10,176
KXMekwe3q6,Enzo Copetti,CLT,Charlotte,Charlotte FC,ST,2262,-1.6957,0.6208,0.7362,-1.4185,5.2793,0.8762,-1.3035,0.3068,-0.0335,-0.6034,0.6127,-0.7885,2023,1000000,1142250,2023-09-15,1996-01-15,Argentina,5,10,163
KXMekX42q6,Dejan Joveljic,LAG,LA Galaxy,LA Galaxy,ST,1830,-0.8136,0.0583,0.6754,-1.0160,5.0175,1.5929,-0.5863,-0.1709,-0.0145,-0.5267,1.6131,0.3429,2023,651250,651250,2023-09-15,1999-08-07,Serbia,5,11,165
KXMeOaaPq6,Emiliano Rigoni,ATX,Austin,Austin FC,W,2410,-0.1628,-0.0357,1.0450,-0.5479,2.5901,1.2415,-0.5049,-0.2820,-0.0651,-0.4690,-0.2637,-0.0637,2023,1599996,2047996,2023-09-15,1993-02-04,Argentina,5,11,154
ljqE20nYQx,Sebastian Kowalczyk,HOU,Houston,Houston Dynamo FC,AM,401,-0.3114,-0.1993,0.1685,-0.0286,0.3176,0.0653,-0.3592,-0.2359,-0.0280,-0.0824,-0.1088,-0.1360,2023,85444,155062,2023-09-15,1998-08-22,Poland,5,7,119
ljqE2eaAQx,Guzmán Corujo,CLT,Charlotte,Charlotte FC,CB,389,-0.0241,-0.0262,0.3001,0.1400,0.0128,0.0558,-0.0317,0.0143,-0.0009,-0.0724,-0.0732,0.0123,2023,625000,658500,2023-09-15,1996-08-02,Uruguay,6,2,187
ljqE2ekNQx,Zan Kolmanic,ATX,Austin,Austin FC,FB,464,0.2611,0.0027,0.3281,0.0597,0.0321,0.0933,0.2291,0.0289,0.0236,-0.1402,-0.0728,0.0379,2023,325000,325000,2023-09-15,2000-03-03,Slovenia,NA,NA,NA
ljqE2EWkQx,Cristhian Paredes,POR,Portland,Portland Timbers FC,DM,2100,-0.1726,-0.1324,1.9303,0.7877,1.3405,0.6000,-0.3959,-0.0997,0.4345,0.0050,0.4865,0.0920,2023,550000,648000,2023-09-15,1998-05-18,Paraguay,6,0,165
ljqE2PwVQx,Memo Rodríguez,ATX,Austin,Austin FC,W,1013,0.0447,0.0355,0.4348,-0.1306,0.7108,0.4394,-0.1137,-0.0485,-0.0763,-0.1781,-0.3144,-0.0521,2023,180000,210167,2023-09-15,1995-12-27,USA,5,8,146
ljqE2vBzQx,John Nelson,STL,St. Louis,St. Louis City SC,FB,1397,0.1236,0.2760,0.4194,0.6509,0.1817,0.1550,0.0090,0.3287,-0.4506,0.0859,-0.1977,-0.0460,2023,160000,168000,2023-09-15,1998-07-11,USA,5,9,159
ljqE2VkOQx,Luciano Acosta,CIN,Cincinnati,FC Cincinnati,AM,3313,0.9531,1.1209,1.6941,4.3142,2.9140,1.7706,0.6130,0.7908,0.0944,3.3298,-0.4323,0.1166,2023,1943500,2222854,2023-09-15,1994-05-01,Argentina,5,3,135
ljqEj6gkQx,Dany Rosero Valencia,SKC,Kansas City,Sporting Kansas City,CB,2891,-0.5812,-0.0756,1.3029,0.7412,0.9289,0.5348,-0.6376,0.2253,-0.9345,-0.8376,0.2901,0.2114,2023,456000,456000,2023-09-15,1993-10-06,Colombia,5,11,179
ljqEj8WNQx,Andrew Farrell,NER,New England,New England Revolution,CB,2321,-0.1551,-0.5140,3.8071,1.5611,0.0669,0.0283,-0.2397,-0.3137,2.0980,0.3914,-0.4703,-0.2505,2023,651250,651250,2023-09-15,1992-04-02,USA,5,11,185
ljqEjLaEQx,Diego Fagundez,LAG,LA Galaxy,LA Galaxy,W,1754,-0.2205,0.1787,0.5856,-0.1589,1.4267,0.6321,-0.5170,0.0201,-0.2735,-0.2060,-0.4082,-0.2484,2023,1000000,1060000,2023-09-15,1995-02-14,Uruguay,5,8,141
ljqEjV8oQx,Nathan Byrne,CLT,Charlotte,Charlotte FC,FB,3016,-0.1988,-0.4093,1.2864,1.5414,0.2631,0.2009,-0.4198,-0.2512,-0.6617,0.2728,-0.4196,-0.1611,2023,560000,607833,2023-09-15,1992-06-05,England,5,11,185
ljqEL4wo5x,Gerardo Valenzuela,CIN,Cincinnati,FC Cincinnati,AM,15,0.0050,-0.0023,0.1051,-0.0272,0.0010,0.0000,0.0030,-0.0040,0.0981,-0.0325,-0.0138,-0.0077,2023,67360,84902,2023-09-15,2004-09-28,USA,NA,NA,NA
ljqELA3E5x,Matthew Hoppe,SJE,San Jose,San Jose Earthquakes,W,528,-0.5894,-0.0472,0.2568,-0.2788,0.8788,0.2441,-0.6812,-0.1004,0.0063,-0.3311,0.3297,-0.0269,2023,650004,725004,2023-09-15,2001-03-13,USA,6,3,176
ljqELmeo5x,Ousseni Bouda,SJE,San Jose,San Jose Earthquakes,W,212,-0.3653,-0.0396,0.0008,-0.0849,0.4407,0.2288,-0.3633,-0.0598,-0.0961,-0.0694,0.1425,0.1088,2023,100000,112500,2023-09-15,2000-04-28,Burkina Faso,5,9,172
ljqELvRw5x,Filip Yavorov Krastev,LAFC,Los Angeles FC,Los Angeles FC,CM,229,0.2291,-0.0140,0.3398,0.1267,0.2076,0.1987,0.2081,-0.0116,0.1793,0.0461,0.1129,0.1419,2023,500000,557000,2023-09-15,2001-10-15,Bulgaria,5,10,NA
ljqEVeEoQx,Rodrigo Schlegel,ORL,Orlando City,Orlando City SC,CB,2509,0.3530,-0.3951,2.4895,1.0113,0.2805,0.1846,0.2844,-0.1563,0.5856,-0.3009,-0.3468,-0.1316,2023,300000,349250,2023-09-15,1997-04-03,Argentina,6,0,181
N6Mm76gZqE,Josef Martínez,MIA,Miami,Inter Miami CF,ST,1934,-0.9838,0.0346,0.2638,-0.6986,2.8234,1.1281,-0.6715,-0.2318,-0.4036,-0.0539,-1.0867,-0.2785,2023,4000000,4391667,2023-09-15,1993-05-19,Venezuela,5,8,150
N6Mm78LWqE,Rafael Czichos,CHI,Chicago,Chicago Fire FC,CB,2819,0.2135,-0.4379,2.3981,1.2742,0.8617,0.5121,0.1585,-0.1445,0.2165,-0.2653,0.2388,0.1968,2023,1300000,1336667,2023-09-15,1990-05-14,Germany,6,2,190
N6Mm9WPMEG,Sergii Kryvstov,MIA,Miami,Inter Miami CF,CB,2352,0.3789,-0.0711,0.9022,1.6081,0.1274,0.1254,0.3330,0.1737,-0.9180,0.3236,-0.3923,-0.1377,2023,555500,614500,2023-09-15,1991-03-15,Ukraine,6,1,183
N6MmBDe5EG,Asier Illarramendi,FCD,Dallas,FC Dallas,DM,1081,0.1955,0.0169,1.6999,0.5516,0.1194,0.0365,0.0768,0.0402,0.9164,0.1268,-0.2943,-0.2127,2023,300000,339750,2023-09-15,1990-03-08,Spain,5,10,165
N6MmebxeME,Rodrigues,SJE,San Jose,San Jose Earthquakes,CB,3445,0.6530,-0.5240,3.8163,2.0080,1.2076,0.4357,0.5857,-0.1654,1.1502,0.1267,0.4463,0.0503,2023,600000,658000,2023-09-15,1997-10-10,Brazil,6,2,168
N6MmeKWLME,Brooks Lennon,ATL,Atlanta,Atlanta United FC,FB,3537,0.3670,0.1416,3.4465,0.1188,1.6766,0.4818,0.0767,0.2896,1.2190,-1.2762,0.7707,0.0017,2023,700000,700000,2023-09-15,1997-09-22,USA,5,10,157
N6MmepZxME,Jhojan Valencia,ATX,Austin,Austin FC,CM,1589,-0.0798,-0.2129,1.2804,0.2112,0.2164,0.1371,-0.2367,-0.1781,0.1279,-0.4120,-0.3655,-0.2212,2023,400000,445125,2023-09-15,1996-07-27,Colombia,5,8,148
N6MmeX2wME,Nacho Gil,NER,New England,New England Revolution,W,581,0.2192,-0.0887,0.3110,-0.0850,0.2737,0.0525,0.1337,-0.1118,-0.0107,-0.1881,-0.1507,-0.1584,2023,375000,396250,2023-09-15,1995-09-09,Spain,5,7,152
N6MmeZ4WME,Connor Ronan,COL,Colorado,Colorado Rapids,CM,3101,0.2101,-0.0167,1.6554,2.5626,0.4429,0.4486,-0.0994,0.0394,-0.5710,1.3487,-0.7475,-0.2760,2023,460000,512400,2023-09-15,1998-03-06,Republic of Ireland,5,7,154
N6MmKd3WqE,Amet Korca,FCD,Dallas,FC Dallas,CB,167,0.0025,0.0000,0.3105,0.0323,-0.0009,0.0000,-0.0032,0.0150,0.1871,-0.0531,-0.0380,-0.0191,2023,85444,85444,2023-09-15,2000-09-16,Albania,NA,NA,NA
N6MmKdJPqE,Jack Maher,NSH,Nashville,Nashville SC,CB,3286,-0.0704,-0.0578,2.1324,1.3529,0.3700,0.3020,-0.1345,0.2842,-0.4106,-0.4416,-0.3561,-0.0655,2023,260004,355471,2023-09-15,1999-10-28,USA,6,2,170
N6Mmo9EPqE,Nathan Ordaz,LAFC,Los Angeles FC,Los Angeles FC,ST,412,-0.5946,0.0225,0.0818,0.0812,0.9495,0.1016,-0.5817,-0.0173,-0.1008,0.1310,0.3451,-0.1353,2023,85444,87944,2023-09-15,2004-01-12,USA,NA,NA,NA
N6Mmor2ZqE,Karifa Yao,VAN,Vancouver,Vancouver Whitecaps FC,CM,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0003,0.0000,-0.0027,-0.0013,-0.0018,-0.0011,2023,89716,94123,2023-09-15,2000-09-28,Canada,6,2,176
N6MmorYxqE,Aidan Morris,CLB,Columbus,Columbus Crew,CM,3449,0.4300,0.0529,2.8963,1.3378,0.7305,0.7733,0.1298,0.0600,0.5401,0.2212,-0.8116,-0.1362,2023,500000,562500,2023-09-15,2001-11-16,USA,5,8,135
N6MmoXVxqE,Santiago Rodríguez,NYC,New York City,New York City FC,AM,2883,-0.3214,0.4886,1.5529,1.2755,2.1335,1.0241,-0.5389,0.1883,0.2188,0.8292,-1.2153,-0.5129,2023,1200000,1331333,2023-09-15,2000-01-08,Uruguay,5,6,137
N6MmWAYwqE,Noel Buck,NER,New England,New England Revolution,CM,2093,0.2027,0.0183,1.1558,0.1756,0.7595,0.4772,-0.0645,-0.0209,-0.1852,-0.3743,-0.4979,-0.1999,2023,67360,67360,2023-09-15,2005-04-05,USA,5,11,154
N6MmWekZqE,Vinicius Mello,CLT,Charlotte,Charlotte FC,W,73,-0.0506,0.0354,0.0103,-0.0232,0.1017,0.0092,-0.0642,0.0284,-0.0245,-0.0242,0.0245,-0.0283,2023,315000,349900,2023-09-15,2002-08-19,Brazil,5,11,185
N6MmWzkwqE,Tani Oluwaseyi,MIN,Minnesota,Minnesota United FC,W,22,0.0000,0.0000,0.0122,0.0052,0.0825,0.0134,-0.0000,-0.0026,0.0033,0.0092,0.0477,-0.0004,2023,68775,68775,2023-09-15,2000-05-15,Canada,NA,NA,NA
NPqxA8RmQ9,Nelson Quiñones,HOU,Houston,Houston Dynamo FC,W,2073,0.5192,0.3822,0.9789,-0.7824,1.8882,0.8942,0.1444,0.1993,-0.0313,-0.8617,-0.1998,-0.1211,2023,216996,237890,2023-09-15,2002-08-20,Colombia,NA,NA,NA
NPqxADDYQ9,Ali Ahmed,VAN,Vancouver,Vancouver Whitecaps FC,CM,1389,0.3469,0.1698,1.3808,0.3791,1.0053,0.5561,0.2217,0.1849,0.4562,-0.0900,0.4351,0.2296,2023,85444,94819,2023-09-15,NA,Canada,5,11,154
NPqxm7JXQ9,Ben Sweat,NER,New England,New England Revolution,FB,720,0.0504,-0.1200,0.2637,0.2390,0.0954,0.0666,-0.0061,-0.0910,-0.1906,-0.0586,-0.1042,-0.0387,2023,250000,250000,2023-09-15,1991-09-04,USA,6,2,176
NPqxmbKZQ9,Franco Fragapane,MIN,Minnesota,Minnesota United FC,W,1427,-0.7508,0.0644,0.4988,0.6294,1.5452,0.4332,-0.9624,-0.0764,-0.1849,0.4238,0.0583,-0.2929,2023,260000,267500,2023-09-15,1993-02-06,Argentina,5,7,146
NPqxmgXkQ9,Daniel Steres,HOU,Houston,Houston Dynamo FC,FB,2095,-0.2431,-0.3251,1.0208,1.3251,0.6914,0.1371,-0.4114,-0.2359,-0.3139,0.5010,0.0835,-0.1772,2023,355000,402175,2023-09-15,1990-11-11,USA,6,0,172
NPqxx91gq9,Ajani Fortune,ATL,Atlanta,Atlanta United FC,DM,677,0.1349,-0.0306,-0.2064,-0.0019,0.1796,0.1459,0.0555,-0.0236,-0.6822,-0.2599,-0.1195,-0.0277,2023,67360,67360,2023-09-15,2002-12-30,Trinidad & Tobago,5,8,154
NPqxxgBXq9,Brandon Cambridge,CLT,Charlotte,Charlotte FC,W,189,0.0397,0.0614,0.0448,-0.1034,0.1864,0.1766,0.0211,0.0496,-0.0528,-0.1351,0.0153,0.0965,2023,67360,75386,2023-09-15,2002-02-09,Canada,6,0,174
NPqxxLDkq9,Andrew Privett,CLT,Charlotte,Charlotte FC,CB,1277,-0.0262,-0.0185,0.3950,0.7793,0.1367,0.0884,-0.0511,0.1144,-0.5933,0.0819,-0.1455,-0.0544,2023,67360,67360,2023-09-15,2000-08-02,USA,NA,NA,NA
NWMW0Bz5lz,Sergio Busquets,MIA,Miami,Inter Miami CF,DM,1037,0.2509,-0.1666,1.6783,0.7312,0.1453,0.0261,0.1377,-0.1256,0.8873,0.2616,-0.1599,-0.1725,2023,1500000,1775000,2023-09-15,1988-07-16,Spain,6,2,168
NWMWeDYqlz,Nicolás Lodeiro,SEA,Seattle,Seattle Sounders FC,AM,2868,-0.2638,0.3105,1.4036,0.8515,2.0122,0.9387,-0.6660,0.0215,0.0283,0.2037,-0.8728,-0.5044,2023,2640000,3256667,2023-09-15,1989-03-21,Uruguay,5,9,157
NWMWL3nL5l,Mathías Laborda,VAN,Vancouver,Vancouver Whitecaps FC,CB,1770,0.1582,-0.1972,1.4826,0.7897,1.1134,0.3279,0.0881,-0.0499,0.1924,-0.0890,0.7025,0.1140,2023,760000,903625,2023-09-15,1999-09-15,Uruguay,6,0,170
NWMWlaDZ5l,Kobe Franklin,TOR,Toronto,Toronto FC,FB,2377,-0.3170,-0.0544,2.1226,0.5691,0.3944,0.2902,-0.5044,0.0575,0.6187,-0.3999,-0.1450,0.0029,2023,67360,78162,2023-09-15,2003-05-10,Canada,5,6,152
NWMWlEAD5l,Edwin Cerrillo,LAG,LA Galaxy,LA Galaxy,DM,2394,-0.3180,-0.0372,1.7507,0.6222,0.4369,0.3298,-0.5751,-0.0078,0.0606,-0.2759,-0.5727,-0.2663,2023,149500,164500,2023-09-15,2000-10-03,USA,5,10,179
NWMWlKbN5l,Jordan Perruzza,TOR,Toronto,Toronto FC,ST,144,-0.4971,-0.0033,0.0306,-0.1561,0.2931,0.1302,-0.4888,-0.0182,-0.0318,-0.1335,0.0682,0.0435,2023,130000,132500,2023-09-15,2001-01-16,Canada,6,0,179
NWMWLO7N5l,Sam Junqua,FCD,Dallas,FC Dallas,FB,1374,-0.0167,-0.2982,0.6486,0.1643,0.4910,0.1896,-0.1456,-0.2758,-0.1943,-0.3216,-0.0980,-0.1122,2023,85444,93777,2023-09-15,1996-11-09,USA,6,0,170
NWMWlWle5l,Brian White,VAN,Vancouver,Vancouver Whitecaps FC,ST,3005,-0.7943,0.5549,0.8944,-2.0596,11.7628,3.1724,-0.3173,0.1519,-0.1672,-1.0939,5.7842,1.0187,2023,511000,511000,2023-09-15,1996-02-03,USA,5,11,183
NWMWlX6K5l,Andrés Perea,NYC,New York City,New York City FC,DM,1055,0.0660,0.0265,0.8001,-0.0298,1.3146,0.6651,-0.0412,0.0322,0.0691,-0.4331,0.8487,0.3904,2023,525000,591500,2023-09-15,2000-11-14,Colombia,6,0,159
NWMWnVEQlz,Lorenzo Insigne,TOR,Toronto,Toronto FC,W,1654,0.8649,0.0335,0.9640,-0.1344,1.7074,1.4397,0.5905,-0.1318,0.1864,-0.1540,-0.1224,0.5712,2023,7500000,15400000,2023-09-15,1991-06-04,Italy,5,4,130
NWMWobANMl,Ilias Iliadis,MTL,Montréal,CF Montréal,FB,283,-0.0542,-0.0221,0.0816,0.0447,0.0554,0.0479,-0.0643,-0.0198,-0.0857,-0.0298,-0.1076,-0.0225,2023,85444,92319,2023-09-15,2001-03-21,Greece,5,9,NA
NWMWrgeQlz,Larrys Mabiala,POR,Portland,Portland Timbers FC,CB,1014,0.0750,-0.0798,0.9789,0.4328,0.4133,0.1735,0.0072,-0.0323,0.2678,0.0013,0.0033,-0.0395,2023,400000,412500,2023-09-15,1987-10-08,DR Congo,6,2,176
NWMWV93KQl,Joaquín Torres,PHI,Philadelphia,Philadelphia Union,AM,449,-0.8823,0.0967,0.2194,0.0531,0.4587,0.2716,-0.8697,0.0491,0.0226,0.0662,-0.1969,0.0080,2023,260000,309800,2023-09-15,1997-01-28,Argentina,5,5,135
NWMWVA9NQl,Khiry Shelton,SKC,Kansas City,Sporting Kansas City,W,1098,0.3844,0.0765,0.5111,-0.1353,0.7642,0.2316,0.2490,-0.0051,-0.0283,-0.1849,-0.3539,-0.2786,2023,575000,625000,2023-09-15,1993-06-26,USA,6,3,192
NWMWVeDDQl,Robert Castellanos,SKC,Kansas City,Sporting Kansas City,CB,830,-0.0380,-0.2682,0.7951,0.4430,0.1718,0.0624,-0.0542,-0.1819,0.1527,-0.0103,-0.0116,-0.0304,2023,85444,85444,2023-09-15,1998-05-11,USA,6,2,181
NWMWVG8ZQl,Donovan Pines,DCU,D.C. United,D.C. United,CB,2082,0.1306,-0.0413,1.2556,0.3314,0.6319,0.4828,0.0836,0.1658,-0.3471,-0.7846,0.1504,0.2356,2023,200000,202000,2023-09-15,1998-03-07,USA,6,4,194
NWMWVjaDQl,Rubio Rubín,RSL,Salt Lake,Real Salt Lake,ST,1483,-0.4047,0.0033,0.3775,-0.3479,3.4562,0.7472,-0.2890,-0.1861,-0.1811,0.0395,0.7910,-0.2570,2023,600000,672847,2023-09-15,1996-03-01,USA,5,11,161
NWMWVR6jQl,Brendan Hines-Ike,DCU,D.C. United,D.C. United,CB,1049,0.1502,0.0004,1.4553,0.3014,0.1202,0.1105,0.1238,0.1007,0.6514,-0.2520,-0.1313,-0.0201,2023,425000,467917,2023-09-15,1994-11-30,USA,6,1,170
NWMWVZaDQl,Joshua Yaro,STL,St. Louis,St. Louis City SC,CB,1151,-0.0201,-0.0077,0.9107,0.4763,0.0062,0.0000,-0.0371,0.0848,0.0653,-0.0655,-0.3912,-0.1825,2023,85444,85444,2023-09-15,1994-11-18,Ghana,5,11,163
NWMWXRoE5l,Andreas Maxsø,COL,Colorado,Colorado Rapids,CB,3207,0.0751,0.0001,0.9429,1.0536,1.1191,0.3675,0.0125,0.3339,-1.5390,-0.6978,0.4105,0.0088,2023,1100000,1292500,2023-09-15,1994-03-18,Denmark,6,3,187
NWMWXy775l,Joakim Nilsson,STL,St. Louis,St. Louis City SC,CB,739,-0.2035,0.0234,0.6779,0.3196,-0.0019,0.0000,-0.2228,0.0957,0.1176,-0.0726,-0.1656,-0.0834,2023,1102450,1170950,2023-09-15,1994-02-06,Sweden,6,1,172
NWMWXylK5l,Matt Hedges,ATX,Austin,Austin FC,CB,1518,0.0908,-0.0138,2.1314,0.8907,0.2974,0.1406,0.0611,0.1442,0.9566,0.0618,-0.0380,-0.0292,2023,776250,908859,2023-09-15,1990-04-01,USA,6,4,196
Oa5w0Kv4q1,Patrick Agyemang,CLT,Charlotte,Charlotte FC,ST,310,-0.0194,0.0164,0.0890,-0.1361,0.7263,0.2307,0.0256,-0.0204,-0.0315,-0.0533,0.1537,0.0229,2023,67360,67360,2023-09-15,2000-11-07,Ghana,6,4,NA
Oa5wA7V4Q1,Róbert Orri Thorkelsson,MTL,Montréal,CF Montréal,CB,261,0.0101,-0.0214,0.2820,0.0877,0.0133,0.0000,0.0119,-0.0134,0.1177,0.0106,-0.1540,-0.0667,2023,175000,198500,2023-09-15,2002-04-03,Iceland,NA,NA,NA
Oa5wAaRjQ1,Talles Magno,NYC,New York City,New York City FC,W,2122,-0.9276,0.2512,0.7142,-0.3844,3.8428,1.4116,-0.9730,0.0033,-0.1667,-0.1051,0.6485,0.1097,2023,950000,1198000,2023-09-15,2002-06-26,Brazil,6,1,163
Oa5wADrAQ1,Ethan Bristow,MIN,Minnesota,Minnesota United FC,FB,588,0.0496,0.0111,0.4224,0.1670,0.0517,0.0000,0.0032,0.0388,0.0503,-0.0727,-0.0818,-0.0711,2023,85444,136630,2023-09-15,2001-11-27,England,6,2,NA
Oa5wAK9WQ1,Tyler Wolff,ATL,Atlanta,Atlanta United FC,W,778,-0.0738,-0.0196,0.3601,-0.0624,0.9421,0.4579,-0.2107,-0.0915,-0.0210,-0.1280,0.1560,0.0708,2023,120000,124500,2023-09-15,2003-02-13,USA,5,9,154
Oa5wAkojQ1,Jack Panayotou,NER,New England,New England Revolution,W,367,-0.3534,-0.0407,0.1872,-0.0671,0.1503,0.0601,-0.3899,-0.0528,-0.0312,-0.1497,-0.1239,-0.0733,2023,67360,69360,2023-09-15,2004-06-05,USA,NA,NA,NA
Oa5wd77Xq1,Emmanuel Iwe,MIN,Minnesota,Minnesota United FC,W,69,0.1224,0.0120,-0.0059,-0.0747,0.1314,0.0896,0.1181,0.0043,-0.0356,-0.0668,0.0344,0.0488,2023,67360,67360,2023-09-15,2000-12-09,USA,NA,NA,NA
Oa5wdkVYq1,Jorge Cabezas,NYRB,New York,New York Red Bulls,ST,141,0.0499,-0.0066,0.0066,-0.1043,0.1642,0.1611,0.0552,-0.0239,-0.0487,-0.0734,-0.0732,0.0692,2023,85444,85444,2023-09-15,2003-09-06,Colombia,6,1,168
Oa5wdxN9q1,Nolan Norris,FCD,Dallas,FC Dallas,CM,139,-0.0026,0.0008,0.0423,-0.0411,0.0111,0.0000,-0.0147,0.0011,-0.0527,-0.0861,-0.0510,-0.0367,2023,67360,86002,2023-09-15,2005-02-17,USA,NA,NA,NA
Oa5wdYB9q1,Elias Manoel,NYRB,New York,New York Red Bulls,ST,2135,-1.2246,0.0422,1.2747,-1.2727,3.4392,1.3270,-0.8953,-0.2418,0.5158,-0.5743,-0.7902,-0.1975,2023,420000,497250,2023-09-15,2001-11-30,Brazil,NA,NA,NA
Oa5wEGBQ14,Steven Beitashour,COL,Colorado,Colorado Rapids,FB,671,-0.0440,-0.0179,0.5829,0.1503,0.0489,0.0000,-0.0969,0.0136,0.1584,-0.1232,-0.1033,-0.0811,2023,150000,172500,2023-09-15,1987-02-01,Iran,5,10,172
Oa5wJkgM14,Carlos Vela,LAFC,Los Angeles FC,Los Angeles FC,ST,2630,-1.0231,0.7761,0.8843,1.1615,4.4261,1.5659,-0.8539,0.4543,-0.1418,1.7755,-0.1336,-0.1675,2023,3000000,4383900,2023-09-15,1989-03-01,Mexico,5,10,170
Oa5wV17gM1,Martín Ojeda,ORL,Orlando City,Orlando City SC,W,2057,-0.2556,0.2695,1.1450,0.6816,2.5844,1.4160,-0.5707,0.0723,0.1466,0.3709,0.4911,0.3853,2023,840000,912600,2023-09-15,1998-11-27,Argentina,5,9,130
Oa5wV1NBM1,Jaroslaw Niezgoda,POR,Portland,Portland Timbers FC,ST,755,-0.1172,0.0190,0.3933,-0.8513,0.6104,0.2153,-0.0245,-0.0713,0.1052,-0.6537,-0.7644,-0.2877,2023,850000,1019244,2023-09-15,1995-03-15,Poland,6,1,161
Oa5wVgVYM1,Chris Mueller,CHI,Chicago,Chicago Fire FC,W,789,-0.6725,0.2471,0.5049,-0.0174,1.3181,0.3116,-0.8057,0.1930,0.0925,-0.0955,0.6106,-0.0367,2023,600000,662320,2023-09-15,1996-08-29,USA,5,9,165
Oa5wVLWAM1,Adam Lundkvist,ATX,Austin,Austin FC,FB,995,-0.1299,-0.2483,0.8788,0.1128,0.1785,0.0877,-0.2151,-0.2114,0.2566,-0.2648,-0.1189,-0.0661,2023,350000,397500,2023-09-15,1994-03-20,Sweden,5,9,143
Oa5wY8RXQ1,Hany Mukhtar,NSH,Nashville,Nashville SC,ST,3353,0.9447,0.4451,1.1813,0.2090,4.9133,3.0493,1.0951,0.0162,-0.1349,0.3808,-0.4716,0.8998,2023,2900000,3188750,2023-09-15,1995-03-21,Germany,5,9,159
Oa5wY99XQ1,Georgios Giakoumakis,ATL,Atlanta,Atlanta United FC,ST,2222,-2.1177,0.1652,0.7580,-1.6050,8.2440,2.2097,-1.7017,-0.1468,0.0136,-0.7723,3.5740,0.5554,2023,1576636,2160453,2023-09-15,1994-12-09,Greece,6,1,185
